sample,isi,spike_num,amp,NAME,DESC,SIZE,COLOR,PIC
6.87E+06,0.072667,-1,-348.192,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike1972.png
6.88E+06,0.083167,-1,-366.21,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike1973.png
6.88E+06,0.11233,-1,-356.148,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike1974.png
6.88E+06,0.055133,-1,-339.846,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike1975.png
6.88E+06,0.050033,-1,-340.4895,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike1976.png
6.89E+06,0.12127,1,-357.201,NaN,NaN,200,0.1,http://web.media.mit.edu/~bdallen/spike1977.png
6.89E+06,0.0193,2,-313.6965,NaN,NaN,200,0.25,http://web.media.mit.edu/~bdallen/spike1978.png
6.89E+06,0.035233,-1,-348.1335,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike1979.png
6.89E+06,0.053833,-1,-337.467,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike1980.png
6.89E+06,0.10543,-1,-340.47,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike1981.png
6.90E+06,0.0775,-1,-331.071,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike1982.png
6.90E+06,0.11133,-1,-377.676,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike1983.png
6.90E+06,0.12437,-1,-383.5455,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike1984.png
6.90E+06,0.056767,-1,-350.454,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike1985.png
6.91E+06,0.33003,-1,-362.3295,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike1986.png
6.92E+06,0.1165,1,-380.211,NaN,NaN,200,0.1,http://web.media.mit.edu/~bdallen/spike1987.png
6.92E+06,0.0056333,2,-334.8735,NaN,NaN,200,0.25,http://web.media.mit.edu/~bdallen/spike1988.png
6.92E+06,0.0054333,3,-185.55615,NaN,NaN,200,0.45,http://web.media.mit.edu/~bdallen/spike1989.png
6.92E+06,0.0065333,4,-63.2034,NaN,NaN,200,0.65,http://web.media.mit.edu/~bdallen/spike1990.png
6.92E+06,0.0091333,5,-185.67705,NaN,NaN,200,0.85,http://web.media.mit.edu/~bdallen/spike1991.png
6.92E+06,0.15883,-1,-331.3635,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike1992.png
6.92E+06,0.027933,1,-363.2265,NaN,NaN,200,0.1,http://web.media.mit.edu/~bdallen/spike1993.png
6.92E+06,0.012667,2,-254.9625,NaN,NaN,200,0.25,http://web.media.mit.edu/~bdallen/spike1994.png
6.93E+06,0.0061333,3,-140.22255,NaN,NaN,200,0.45,http://web.media.mit.edu/~bdallen/spike1995.png
6.93E+06,0.0046,4,-45.0918,NaN,NaN,200,0.65,http://web.media.mit.edu/~bdallen/spike1996.png
6.93E+06,0.0090333,5,-47.5566,NaN,NaN,200,0.85,http://web.media.mit.edu/~bdallen/spike1997.png
6.93E+06,0.203,-1,-369.3885,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike1998.png
6.94E+06,0.12833,-1,-369.408,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike1999.png
6.94E+06,0.062333,-1,-355.6995,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2000.png
6.95E+06,0.3539,-1,-366.054,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2001.png
6.95E+06,0.020633,1,-365.3325,NaN,NaN,200,0.1,http://web.media.mit.edu/~bdallen/spike2002.png
6.95E+06,0.0159,2,-324.09,NaN,NaN,200,0.25,http://web.media.mit.edu/~bdallen/spike2003.png
6.95E+06,0.012367,3,-201.201,NaN,NaN,200,0.45,http://web.media.mit.edu/~bdallen/spike2004.png
6.95E+06,0.0079667,4,-106.47975,NaN,NaN,200,0.65,http://web.media.mit.edu/~bdallen/spike2005.png
6.95E+06,0.018233,5,-223.8405,NaN,NaN,200,0.85,http://web.media.mit.edu/~bdallen/spike2006.png
6.95E+06,0.0088333,6,-39.87165,NaN,NaN,200,1,http://web.media.mit.edu/~bdallen/spike2007.png
6.96E+06,0.21623,-1,-368.8035,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2008.png
6.96E+06,0.1274,-1,-336.024,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2009.png
6.96E+06,0.027067,-1,-395.265,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2010.png
6.97E+06,0.14837,-1,-342.0495,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2011.png
6.97E+06,0.10307,-1,-299.871,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2012.png
6.97E+06,0.11913,1,-372.177,NaN,NaN,200,0.1,http://web.media.mit.edu/~bdallen/spike2013.png
6.97E+06,0.017833,2,-325.065,NaN,NaN,200,0.25,http://web.media.mit.edu/~bdallen/spike2014.png
6.97E+06,0.039467,-1,-331.5585,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2015.png
6.98E+06,0.20677,-1,-283.335,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2016.png
6.98E+06,0.053033,-1,-342.186,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2017.png
7.00E+06,0.48307,-1,-343.668,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2018.png
7.00E+06,0.0859,-1,-382.9215,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2019.png
7.00E+06,0.059733,-1,-339.0465,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2020.png
7.01E+06,0.15503,1,-377.6175,NaN,NaN,200,0.1,http://web.media.mit.edu/~bdallen/spike2021.png
7.01E+06,0.019833,2,-368.9595,NaN,NaN,200,0.25,http://web.media.mit.edu/~bdallen/spike2022.png
7.01E+06,0.0071,3,-219.5505,NaN,NaN,200,0.45,http://web.media.mit.edu/~bdallen/spike2023.png
7.01E+06,0.0055667,4,-129.32985,NaN,NaN,200,0.65,http://web.media.mit.edu/~bdallen/spike2024.png
7.01E+06,0.0093,5,-40.10175,NaN,NaN,200,0.85,http://web.media.mit.edu/~bdallen/spike2025.png
7.01E+06,0.0109,6,-91.4316,NaN,NaN,200,1,http://web.media.mit.edu/~bdallen/spike2026.png
7.01E+06,0.0177,7,-167.7429,NaN,NaN,200,1,http://web.media.mit.edu/~bdallen/spike2027.png
7.02E+06,0.32097,-1,-272.727,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2028.png
7.02E+06,0.087567,-1,-359.19,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2029.png
7.02E+06,0.0565,-1,-320.424,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2030.png
7.02E+06,0.074233,-1,-345.9885,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2031.png
7.03E+06,0.069,-1,-325.533,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2032.png
7.03E+06,0.043833,-1,-316.875,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2033.png
7.03E+06,0.0549,-1,-337.4085,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2034.png
7.03E+06,0.021167,-1,-307.2225,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2035.png
7.03E+06,0.1462,-1,-356.85,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2036.png
7.04E+06,0.035767,-1,-416.2275,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2037.png
7.04E+06,0.090233,-1,-333.84,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2038.png
7.04E+06,0.10273,-1,-366.5025,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2039.png
7.04E+06,0.0448,-1,-361.0035,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2040.png
7.05E+06,0.30187,-1,-321.204,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2041.png
7.05E+06,0.030633,-1,-319.566,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2042.png
7.06E+06,0.13617,-1,-465.699,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2043.png
7.06E+06,0.0318,-1,-336.063,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2044.png
7.06E+06,0.0473,-1,-329.0625,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2045.png
7.06E+06,0.046367,-1,-370.0125,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2046.png
7.06E+06,0.0411,-1,-312.39,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2047.png
7.06E+06,0.032233,1,-328.2435,NaN,NaN,200,0.1,http://web.media.mit.edu/~bdallen/spike2048.png
7.06E+06,0.016333,2,-300.3195,NaN,NaN,200,0.25,http://web.media.mit.edu/~bdallen/spike2049.png
7.07E+06,0.16307,-1,-362.7195,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2050.png
7.08E+06,0.42603,-1,-289.224,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2051.png
7.08E+06,0.028533,-1,-335.9655,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2052.png
7.08E+06,0.0214,1,-335.6925,NaN,NaN,200,0.1,http://web.media.mit.edu/~bdallen/spike2053.png
7.08E+06,0.011367,2,-294.411,NaN,NaN,200,0.25,http://web.media.mit.edu/~bdallen/spike2054.png
7.08E+06,0.0039333,3,-84.9771,NaN,NaN,200,0.45,http://web.media.mit.edu/~bdallen/spike2055.png
7.08E+06,0.014333,4,-89.73705,NaN,NaN,200,0.65,http://web.media.mit.edu/~bdallen/spike2056.png
7.08E+06,0.0090333,5,-103.7517,NaN,NaN,200,0.85,http://web.media.mit.edu/~bdallen/spike2057.png
7.09E+06,0.24407,-1,-333.918,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2058.png
7.09E+06,0.061067,-1,-355.914,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2059.png
7.10E+06,0.11387,-1,-293.319,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2060.png
7.10E+06,0.028267,-1,-362.778,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2061.png
7.11E+06,0.30947,1,-377.5395,NaN,NaN,200,0.1,http://web.media.mit.edu/~bdallen/spike2062.png
7.11E+06,0.0065333,2,-300.4755,NaN,NaN,200,0.25,http://web.media.mit.edu/~bdallen/spike2063.png
7.11E+06,0.0042,3,-107.19735,NaN,NaN,200,0.45,http://web.media.mit.edu/~bdallen/spike2064.png
7.11E+06,0.0059333,4,-34.07235,NaN,NaN,200,0.65,http://web.media.mit.edu/~bdallen/spike2065.png
7.11E+06,0.011467,5,-81.744,NaN,NaN,200,0.85,http://web.media.mit.edu/~bdallen/spike2066.png
7.11E+06,0.0149,6,-96.954,NaN,NaN,200,1,http://web.media.mit.edu/~bdallen/spike2067.png
7.11E+06,0.012533,7,-60.42465,NaN,NaN,200,1,http://web.media.mit.edu/~bdallen/spike2068.png
7.11E+06,0.012233,8,-48.5043,NaN,NaN,200,1,http://web.media.mit.edu/~bdallen/spike2069.png
7.11E+06,0.21683,-1,-343.2,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2070.png
7.12E+06,0.098767,-1,-342.927,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2071.png
7.12E+06,0.0297,-1,-335.985,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2072.png
7.12E+06,0.15343,-1,-357.123,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2073.png
7.12E+06,0.033633,-1,-298.0965,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2074.png
7.13E+06,0.12257,-1,-331.9095,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2075.png
7.13E+06,0.062567,-1,-338.598,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2076.png
7.13E+06,0.048467,-1,-328.341,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2077.png
7.13E+06,0.074267,-1,-323.7195,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2078.png
7.14E+06,0.075867,-1,-334.8345,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2079.png
7.14E+06,0.0614,-1,-349.791,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2080.png
7.14E+06,0.14437,-1,-379.3335,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2081.png
7.14E+06,0.077767,-1,-345.6375,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2082.png
7.15E+06,0.048933,-1,-346.632,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2083.png
7.15E+06,0.049433,-1,-371.0265,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2084.png
7.15E+06,0.10917,1,-348.543,NaN,NaN,200,0.1,http://web.media.mit.edu/~bdallen/spike2085.png
7.15E+06,0.0055667,2,-278.85,NaN,NaN,200,0.25,http://web.media.mit.edu/~bdallen/spike2086.png
7.15E+06,0.1226,-1,-327.9315,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2087.png
7.16E+06,0.11947,-1,-362.1735,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2088.png
7.17E+06,0.4395,-1,-338.2275,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2089.png
7.19E+06,0.6052,-1,-299.364,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2090.png
7.19E+06,0.13503,-1,-356.265,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2091.png
7.19E+06,0.0411,-1,-268.671,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2092.png
7.19E+06,0.0244,-1,-315.588,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2093.png
7.20E+06,0.28353,-1,-352.7745,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2094.png
7.21E+06,0.23603,-1,-381.03,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2095.png
7.21E+06,0.0826,1,-342.498,NaN,NaN,200,0.1,http://web.media.mit.edu/~bdallen/spike2096.png
7.21E+06,0.016133,2,-351.7995,NaN,NaN,200,0.25,http://web.media.mit.edu/~bdallen/spike2097.png
7.21E+06,0.0042,3,-213.6225,NaN,NaN,200,0.45,http://web.media.mit.edu/~bdallen/spike2098.png
7.21E+06,0.0056,4,-115.46925,NaN,NaN,200,0.65,http://web.media.mit.edu/~bdallen/spike2099.png
7.21E+06,0.0105,5,-57.44115,NaN,NaN,200,0.85,http://web.media.mit.edu/~bdallen/spike2100.png
7.21E+06,0.015167,6,-233.9415,NaN,NaN,200,1,http://web.media.mit.edu/~bdallen/spike2101.png
7.22E+06,0.1499,-1,-347.958,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2102.png
7.22E+06,0.16073,-1,-371.7675,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2103.png
7.23E+06,0.13623,-1,-384.1305,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2104.png
7.23E+06,0.035267,-1,-359.7555,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2105.png
7.23E+06,0.10153,-1,-357.045,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2106.png
7.24E+06,0.12443,-1,-355.8945,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2107.png
7.24E+06,0.088933,-1,-396.3765,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2108.png
7.24E+06,0.054333,-1,-329.3745,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2109.png
7.24E+06,0.066967,-1,-324.1095,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2110.png
7.25E+06,0.121,-1,-370.0125,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2111.png
7.25E+06,0.064033,-1,-339.768,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2112.png
7.25E+06,0.042267,-1,-277.6995,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2113.png
7.25E+06,0.097133,-1,-383.0385,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2114.png
7.25E+06,0.049033,-1,-361.101,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2115.png
7.26E+06,0.16613,1,-338.3835,NaN,NaN,200,0.1,http://web.media.mit.edu/~bdallen/spike2116.png
7.26E+06,0.0185,2,-306.0915,NaN,NaN,200,0.25,http://web.media.mit.edu/~bdallen/spike2117.png
7.26E+06,0.11713,-1,-357.2205,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2118.png
7.26E+06,0.058333,-1,-347.802,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2119.png
7.27E+06,0.039467,-1,-336.9795,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2120.png
7.27E+06,0.097433,-1,-353.925,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2121.png
7.27E+06,0.046933,-1,-346.866,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2122.png
7.27E+06,0.14963,-1,-268.866,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2123.png
7.28E+06,0.062333,-1,-352.365,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2124.png
7.28E+06,0.105,-1,-572.169,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2125.png
7.28E+06,0.10457,-1,-387.933,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2126.png
7.30E+06,0.46397,-1,-295.659,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2127.png
7.30E+06,0.0648,1,-354.9,NaN,NaN,200,0.1,http://web.media.mit.edu/~bdallen/spike2128.png
7.30E+06,0.0049667,2,-316.3875,NaN,NaN,200,0.25,http://web.media.mit.edu/~bdallen/spike2129.png
7.30E+06,0.1703,-1,-307.7295,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2130.png
7.30E+06,0.020267,-1,-344.409,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2131.png
7.31E+06,0.0774,-1,-328.2045,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2132.png
7.31E+06,0.050133,-1,-371.748,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2133.png
7.31E+06,0.063667,-1,-341.0745,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2134.png
7.31E+06,0.099933,-1,-383.76,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2135.png
7.33E+06,0.46487,-1,-386.49,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2136.png
7.34E+06,0.45317,-1,-362.895,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2137.png
7.34E+06,0.038733,-1,-355.6215,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2138.png
7.34E+06,0.0649,-1,-372.723,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2139.png
7.34E+06,0.035133,-1,-377.8125,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2140.png
7.35E+06,0.0437,-1,-341.484,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2141.png
7.35E+06,0.17413,-1,-375.609,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2142.png
7.35E+06,0.0761,-1,-321.7695,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2143.png
7.35E+06,0.0414,-1,-345.228,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2144.png
7.36E+06,0.075767,-1,-334.7565,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2145.png
7.36E+06,0.0797,-1,-377.052,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2146.png
7.36E+06,0.0842,-1,-365.547,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2147.png
7.37E+06,0.1296,1,-383.019,NaN,NaN,200,0.1,http://web.media.mit.edu/~bdallen/spike2148.png
7.37E+06,0.0134,2,-341.9325,NaN,NaN,200,0.25,http://web.media.mit.edu/~bdallen/spike2149.png
7.37E+06,0.0044667,3,-210.7755,NaN,NaN,200,0.45,http://web.media.mit.edu/~bdallen/spike2150.png
7.37E+06,0.0164,4,-277.836,NaN,NaN,200,0.65,http://web.media.mit.edu/~bdallen/spike2151.png
7.37E+06,0.0039,5,-16.701165,NaN,NaN,200,0.85,http://web.media.mit.edu/~bdallen/spike2152.png
7.37E+06,0.011967,6,-98.9976,NaN,NaN,200,1,http://web.media.mit.edu/~bdallen/spike2153.png
7.37E+06,0.19167,-1,-390.9165,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2154.png
7.38E+06,0.25713,-1,-346.749,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2155.png
7.38E+06,0.030267,-1,-329.5695,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2156.png
7.38E+06,0.066833,-1,-360.594,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2157.png
7.39E+06,0.35923,1,-364.806,NaN,NaN,200,0.1,http://web.media.mit.edu/~bdallen/spike2158.png
7.39E+06,0.010067,2,-340.275,NaN,NaN,200,0.25,http://web.media.mit.edu/~bdallen/spike2159.png
7.39E+06,0.004,3,-183.84795,NaN,NaN,200,0.45,http://web.media.mit.edu/~bdallen/spike2160.png
7.39E+06,0.0051333,4,-26.96265,NaN,NaN,200,0.65,http://web.media.mit.edu/~bdallen/spike2161.png
7.40E+06,0.22217,-1,-393.042,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2162.png
7.41E+06,0.25007,-1,-413.634,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2163.png
7.41E+06,0.0761,-1,-375.4725,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2164.png
7.41E+06,0.046533,-1,-348.582,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2165.png
7.41E+06,0.052833,-1,-341.0355,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2166.png
7.42E+06,0.075433,-1,-302.874,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2167.png
7.42E+06,0.075233,-1,-360.6135,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2168.png
7.42E+06,0.041567,-1,-338.3445,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2169.png
7.42E+06,0.0354,-1,-328.38,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2170.png
7.42E+06,0.0457,-1,-311.415,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2171.png
7.42E+06,0.049333,-1,-340.236,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2172.png
7.43E+06,0.079533,-1,-349.4595,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2173.png
7.43E+06,0.0889,-1,-400.6275,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2174.png
7.43E+06,0.075233,-1,-361.569,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2175.png
7.43E+06,0.044367,-1,-341.6595,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2176.png
7.43E+06,0.025967,1,-331.773,NaN,NaN,200,0.1,http://web.media.mit.edu/~bdallen/spike2177.png
7.43E+06,0.015033,2,-315.12,NaN,NaN,200,0.25,http://web.media.mit.edu/~bdallen/spike2178.png
7.43E+06,0.0048,3,-163.56015,NaN,NaN,200,0.45,http://web.media.mit.edu/~bdallen/spike2179.png
7.43E+06,0.006,4,-68.5737,NaN,NaN,200,0.65,http://web.media.mit.edu/~bdallen/spike2180.png
7.43E+06,0.010533,5,-166.23165,NaN,NaN,200,0.85,http://web.media.mit.edu/~bdallen/spike2181.png
7.44E+06,0.15463,-1,-333.4305,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2182.png
7.44E+06,0.14527,-1,-334.191,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2183.png
7.45E+06,0.1337,-1,-329.316,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2184.png
7.45E+06,0.0759,-1,-304.6875,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2185.png
7.45E+06,0.039367,-1,-327.8925,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2186.png
7.45E+06,0.052267,-1,-318.6105,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2187.png
7.45E+06,0.0498,-1,-338.8905,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2188.png
7.46E+06,0.0396,-1,-296.595,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2189.png
7.46E+06,0.085667,-1,-333.372,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2190.png
7.46E+06,0.2115,1,-346.0275,NaN,NaN,200,0.1,http://web.media.mit.edu/~bdallen/spike2191.png
7.46E+06,0.0053,2,-304.434,NaN,NaN,200,0.25,http://web.media.mit.edu/~bdallen/spike2192.png
7.46E+06,0.0049667,3,-180.9873,NaN,NaN,200,0.45,http://web.media.mit.edu/~bdallen/spike2193.png
7.47E+06,0.090967,-1,-325.299,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2194.png
7.48E+06,0.28513,1,-436.5465,NaN,NaN,200,0.1,http://web.media.mit.edu/~bdallen/spike2195.png
7.48E+06,0.0065333,2,-241.5075,NaN,NaN,200,0.25,http://web.media.mit.edu/~bdallen/spike2196.png
7.48E+06,0.0061667,3,-157.87005,NaN,NaN,200,0.45,http://web.media.mit.edu/~bdallen/spike2197.png
7.48E+06,0.0057,4,-192.60345,NaN,NaN,200,0.65,http://web.media.mit.edu/~bdallen/spike2198.png
7.48E+06,0.019233,5,-222.222,NaN,NaN,200,0.85,http://web.media.mit.edu/~bdallen/spike2199.png
7.48E+06,0.0090667,6,-52.8723,NaN,NaN,200,1,http://web.media.mit.edu/~bdallen/spike2200.png
7.48E+06,0.1656,-1,-338.3835,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2201.png
7.48E+06,0.032267,-1,-336.609,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2202.png
7.49E+06,0.17723,-1,-363.636,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2203.png
7.49E+06,0.1057,-1,-364.533,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2204.png
7.49E+06,0.0428,-1,-350.5905,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2205.png
7.49E+06,0.050867,-1,-322.9785,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2206.png
7.50E+06,0.0331,-1,-356.499,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2207.png
7.50E+06,0.0952,-1,-339.0465,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2208.png
7.50E+06,0.030633,-1,-334.776,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2209.png
7.50E+06,0.0662,1,-364.9815,NaN,NaN,200,0.1,http://web.media.mit.edu/~bdallen/spike2210.png
7.50E+06,0.0085333,2,-286.572,NaN,NaN,200,0.25,http://web.media.mit.edu/~bdallen/spike2211.png
7.51E+06,0.18707,-1,-350.8635,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike2212.png
